url,keyword,owner_handle,owner_name,caption,transcript,views,thumbnail,location_name,us_decision,relevance_decision,discovered_at,updated_at,status
https://www.instagram.com/reel/DPg16peDQQk,fitness,fireforeffectathletics,Fire For Effect Athletics,"Come start or continue your fitness journey!!! 🙏🏻🇺🇸💪🏻
#fireforeffectathletics #strongman #manayunk #roxborough #philly #strongwoman #balacynwyd #crossfit #strengthsports #veteranowned",,86,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/560307680_811775782026013_4266360257147675723_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH5xNqO9dR0TOIsARSPNMpJUWxZySYjP-MoDkndILdxr5CMWs5Jmj9WRWRi0CDBgD0&_nc_ohc=czgP0_IFbToQ7kNvwHIsnPM&_nc_gid=QTyHzII5eHuHaFT-UDNG_w&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AffErR-VlOeHGkSyQJYQIoh8jl_bANOjyWAMaGU12SGiWw&oe=68EEB024&_nc_sid=d885a2,Fire for Effect Athletics,,,2025-10-10T11:35:59.468Z,2025-10-10T11:36:50.625Z,hydrated
https://www.instagram.com/reel/DPhv3CBDcQJ,fitness,yourlevelfitness,"Your Level Fitness, YLF30, #YLFcommunity, ShopYLF","Three more miles on the bike today at the gym.
#cerebralpalsy #cerebralpalsyawareness #fitnessjourney #weightlossjouney #ylfcommunity",,86,https://instagram.fbhx1-2.fna.fbcdn.net/v/t51.2885-15/559807586_1867607037510515_3420667799493975714_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fbhx1-2.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QFykdaylDw55jGNzCAy-2kenYxPQXvzTZU3iVfEF0QWhOCTnJru7Pa-7m5suOL1044&_nc_ohc=I7qosTIboQkQ7kNvwFz0t1G&_nc_gid=rdiuKYSVOSTmKoNmfHCElw&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfeFNRV20bZXbvX0hTM1Km4xO2PFtG6i-Y_TUEjJKybTZA&oe=68EEDEA5&_nc_sid=d885a2,,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DPMZH93jWBo,fitness,cyneachristine,Cynea Gamble,Joined a gym (finally) 😂 Excited to take my weight gain journey to the next level 👍🏾 #goodforthebody #weightgain #healthy #gym #health #healthygirlera #fitness #positivemindset #workout #bodyweighttraining,,107,https://instagram.fmnl4-5.fna.fbcdn.net/v/t51.2885-15/554939435_2103250700414763_2995443326254852688_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fmnl4-5.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QFq6j9BuhM1WWxBwRGF5VAIkQjCLK1MUuztme9q-eHcxWrxfIfAPJ51moHhHNUt0gI&_nc_ohc=ylFGM3WcmMkQ7kNvwE9XRdb&_nc_gid=Nyh_oNRrmkCpz9zq3tBJMQ&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfeM2Euum6Pe8WvW-Gib9HuMmphUJqgQARV0oRV6GK1otg&oe=68EEB9B5&_nc_sid=d885a2,United States,,,2025-10-10T11:35:59.468Z,2025-10-10T11:36:50.625Z,hydrated
https://www.instagram.com/reel/DPO5-spEZbl,fitness,bergenfieldfitness,Bergenfield Fitness,"1 Day SALE starts Now and ends Tonight at 11pm! Get 50% OFF joining fee on $15 and $19 monthly plans! Just $74 to join to pay $15 monthly OR $49 to join to pay $19 monthly! Includes a FREE personal training session. For details and questions, stop by or call 201-771-3038 🍃",,1154,https://instagram.fmnl40-2.fna.fbcdn.net/v/t51.2885-15/557931141_1810209789600200_2627924733355924189_n.jpg?stp=c0.249.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fmnl40-2.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QFOhv-73FKY97_0o1pXz7xrrCkTaESVRA7IEntt9hkOfCxhPVKa03fj-GPdkBCn--o&_nc_ohc=gMM51REGbskQ7kNvwF1oo68&_nc_gid=boAdgTEKIw4MT7I5mzGJdg&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfcR00h6lbCp-nU3oahRvVnR31h1TPiqbiuQLGYjsur6nQ&oe=68EEB076&_nc_sid=d885a2,Bergenfield Fitness,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DO0ngPFDPYG,fitness,julian.sollai,Julian Sollai | Fitness & Self-Development Coach,Training does not burn fat… let me explain! 🙌🏼,,8805,https://instagram.ftpe8-3.fna.fbcdn.net/v/t51.2885-15/551327000_1332135108300095_8706915553231867510_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.ftpe8-3.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QHk4C7nc94bDg5OdV2bz_DUvPF4sk8cGfD_Z9ufPYB2YmxxATIavhjWON2jTFsbewY&_nc_ohc=OuyEEGq3u00Q7kNvwHHNGwA&_nc_gid=A6XiL8uF1_obooe2ZxcLaQ&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AffnGKaKbABjP-3Ef8l8iHNCHHgyyLBbmPn6BBZdC_4QFw&oe=68EED444&_nc_sid=d885a2,,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DOdOVYfjRVt,fitness,fitpower_path,Fitness Lover,My workout split  #fitness #gym #workout #fitnessmotivation #fit #motivation #bodybuilding #training #health #love #lifestyle #fitfam #instagood #healthylifestyle #sport #gymlife #gymmotivation #healthy #personaltrainer #muscle #crossfit #fitnessmodel #instagram #exercise #fashion #weightloss #follow #like #model,,19782,https://instagram.fjal3-1.fna.fbcdn.net/v/t51.2885-15/545278254_31210226518625034_4902039713261766582_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fjal3-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QFujnrT0uMasR7GmMR5ZAt6DJXG2E0cZvtzEcfp5hSevc-p4iod8-IPJP7q60-_L34&_nc_ohc=JUW56ZwVSFkQ7kNvwFv2CNc&_nc_gid=cmOeD7ss6RYCVinfck9hKQ&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Afd6z9f4Q39ERtyS5Ai-x6FJFKl9yoArZG-MusC70Zewag&oe=68EEB88F&_nc_sid=d885a2,United States,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DMI3pJdOVot,fitness,airfitnow,AIR® Aerial Fitness,"🔥 $15 FLASH SALE 🔥
Purchase UNLIMITED adult drop-in classes!  TODAY ONLY!
If you’ve been waiting for a sign to book, this is it.

#flashsale #aerialfitness #airfitnow #trysomethingnew #aerial #boutiquefitness #wellnessdeals #workoutmotivation #flywithus #groupfitnessclasses #fitnessonfire #mindbodybalance #hotgirlworkout #sweatwithair #summerstrong #limitedtimeonly #studiolife #fitnesssale",,158,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/519587334_18515702662063376_6285617669112498491_n.jpg?stp=c0.295.760.760a_dst-jpg_e15_s640x640_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QH-6IVlfyGRnbp3U0vaKxN4HaITRYLXEGi4oJcNzP43OtM2sU2Wbws0GLJtwGWfVfQ&_nc_ohc=0tMFeJ5xbxkQ7kNvwHJ2ZTk&_nc_gid=sRzyAk75PxrVe6Q111X4-w&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfdkfnCxOTAp0XTPIBgWBJS0FcQ0OVG96Yt9jJszUtj_Xw&oe=68EEB9D9&_nc_sid=d885a2,United States,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DNigeuygCr7,fitness,uhealthfitness,UHealth Fitness & Wellness,"Cardio is a key tool for weight loss, and different machines target your body in unique ways:
⛷️ Ski Machine – engages upper and lower body while improving coordination.
🚣 Row Machine – full-body workout that builds strength and burns calories.
🏃 Treadmill – great for steady-state runs or high-intensity intervals.
🥵 StairMaster – strengthens legs and glutes while elevating heart rate.
🤸 Jump Rope – portable, high-intensity cardio that boosts endurance.

Mixing these cardio options keeps workouts effective, prevents plateaus, and supports consistent weight loss.

#uhealth #uhealthfitness #fitnesss #cardio #health #wellness #uhealthfitnessandwellnesscenter #miami #jumprope #stairmaster #skimachine #rowmachine #treadmill",,446,https://instagram.ffdo24-3.fna.fbcdn.net/v/t51.2885-15/534898324_1064709508984447_8277403477298593286_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.ffdo24-3.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QG50z5Csn3KiRy7eCAh1IGFhITNFLwXZ1P1w6JBu4mYto_FD9gbn4yyjQt2gAwbYtQ&_nc_ohc=FpZ9oJA1LlgQ7kNvwEY_t3f&_nc_gid=Cv5kUOAWqQEgUa18x4xhLg&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Afek2kRCb4pE4mjqG4b79hJvqkEVPu3h4vobUGfF7sJvAA&oe=68EEAE8D&_nc_sid=d885a2,,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DOqVeWGCKfe,fitness,fitpower_path,Fitness Lover,"confidence after the pump.. ❣️❣️❤️‍🔥
.
.
.
.
.
#fitness #gym #workout #fitnessmotivation #fit #motivation #bodybuilding #training #health #love #lifestyle #fitfam #instagood #healthylifestyle #sport #gymlife #gymmotivation #healthy #personaltrainer #muscle #crossfit #fitnessmodel #instagram #exercise #fashion #weightloss #follow #like #model #fitnessjourney2025",,8702,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/548900585_775670308589808_595167774773558757_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QFhz8IuT2Jh1Rup5SDussRzexF7jrjO94jwTjsoXJIjpqEquVf39mVFG0-23BEEA6Y&_nc_ohc=73BYpIJlCqgQ7kNvwFql8gV&_nc_gid=iKtnrae6lOgJWW8nD-IYwQ&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfclJoHnklj7khfSiKzlU4pYrWo3zbCu6H4cLHUqzubZHg&oe=68EEB733&_nc_sid=d885a2,United States America,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DMGaNlWORWd,fitness,annakooiman,Anna Kooiman | National TV Host & Women’s Fitness Trainer,"🙀The biggest mistake I ever made with fitness was thinking “consistency” meant following a rigid plan. 

🌶️ The best fitness routine is not an all or nothing mentality… or a magical exercise type…. The “best” routine is the one we can actually stick to for life.

☺️The secret is keeping a loose plan and bulletproofing your healthy behaviours with habit stacking.

👧 Oh! And… Channel your inner child… make it fun.

🌶️ 🌶️ 🌶️ 

📱 Download the @strongsexymammas women’s only, home fitness app from the Apple or Google Play stores.

🔗 link in BIO!

💪 Or train with me LIVE Mondays and Fridays at Harris Y in Charlotte. 10:45am

SHARE this post with your fit mom friends!!

📌SAVE this reel if you need some reminders... We all do!",,295,https://instagram.fhan5-8.fna.fbcdn.net/v/t51.2885-15/519619336_18517228717057580_4956262178919767876_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640_tt6&_nc_ht=instagram.fhan5-8.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QHcmOedTvIbyZVfvS_1hVk7OiQOt3buSNAxMzxXOeGXRDGf3yD894SDxSWNaa3mse8&_nc_ohc=bz8nBUQru4IQ7kNvwH-OFS5&_nc_gid=c3IFkLHQZKGgnjS3XX6GMw&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Afdf__1ATHw0QaouU4qoSzRQ8NCkhVLkYzyb_29coBA-Xg&oe=68EEDF4D&_nc_sid=d885a2,Strong Sexy Mammas - App Fitness for Busy Moms by Anna Kooiman,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DNGNYa2uDpw,fitness,aspencrossfit,Aspen Strength & Conditioning: Home of Aspen CrossFit,Just another group of strong humans crushing it before most folks even start their day! 🔥 #jumphigher #morningcrew #discipline #crossfit #getshitdone,,202,https://instagram.flim1-2.fna.fbcdn.net/v/t51.2885-15/528027069_760933033190840_4764328317585380183_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.flim1-2.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QHerv7y1D6sYAeqjI9D-Dy9s575DqOhDURjbmnJlgBh1-XbCQueel1dJEhs7yblvGg&_nc_ohc=czO53zQXD6cQ7kNvwG4IZIq&_nc_gid=Axt2KAf01WIctelhE7PiwQ&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfcaeJkSHZElrFT8GjQQg8tfFYSshMIJ2lV5EF2l8-7qiQ&oe=68EEC0DC&_nc_sid=d885a2,Aspen Strength & Conditioning,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DO8woy5DQtT,fitness,michaelalanscottt,Michael Alan Scott,Just a lil workout routine! Shoutout @ansoneggs for the saucy drums,,577,https://instagram.foes1-1.fna.fbcdn.net/v/t51.2885-15/552331182_1132035365571504_4439501090890717089_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.foes1-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QFh9ex5sttlFAQI9p6CpLc2R0zk3rfsZErTR9x2PViDm4vWFfhmVyCgielPz8pVQcg&_nc_ohc=TSoazJb9620Q7kNvwEekmFi&_nc_gid=EFoZhARQ9OR8kGeJDaij5A&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AffuNCxCXxBc_c7x4nR6bBWKz8qXKomOHt3KA20vNxhpEw&oe=68EEAD79&_nc_sid=d885a2,,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DHHL9tBPHmM,fitness,tuffwods,TuffWods | Daily WODs & HIIT Training,"Use these 4 exercises to help you get fit for this summer💪🏻💪🏻

✅ Like & Save,
✅ Try it out,
✅ Share with a friend &
✅ Follow for more Fitness tips / gym contents.

Video Credit:- @albin__o2a @_anthony_diaz 
Follow @tuffwods for more daily WODs and CrossFit tips 🏋️‍♂️

HIIT Workout

- - - - -

#hiit #powerlifting #bodybuilding #unitedstates #unitedkingdom #gym #fitness #muscle#complex #you #foru #barbell #girls #guys #boys #men #gymbro #unitedstates #reelsvideo #routine #usa #marine#america #amazing",,573,https://instagram.fcky2-1.fna.fbcdn.net/v/t51.2885-15/484597488_17901435627152788_8086297828929065867_n.jpg?stp=c0.472.1215.1215a_dst-jpg_e35_s640x640_sh0.08_tt6&_nc_ht=instagram.fcky2-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHmDtcUJZC8g2oUtq_IjBbMXqo-XXgvqLaRrLci1sL9YwAXFuILKucBy0LFwT9VHFg&_nc_ohc=S8zOQuqViRAQ7kNvwHmjuds&_nc_gid=MGJQDUR8NwABB72tcN2PKA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfeY4tzeoD3NhNCsVB8ZTViMmC55_yXpd6YwOfPlCQnhhA&oe=68EECC31&_nc_sid=d885a2,,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DO8oT2oEY2R,fitness,stationathletics,Station Athletics,"🚨 Episode 71: Staying Consistent🚨 
In this episode we talk about the difficulties of maintaining a healthy lifestyle as you get older. 
Listen in as Chris Hardenberg and Dave Whitson talk about how to stay consistent in the gym while dealing with everyday life. They both talk in depth about their specific journey and how life has completely changed how they approach the gym. 
You can listen to us on all major podcast platforms or watch the episode on YouTube. Don’t forget to check out our links in the bio for more information. If we’re missing your favorite platform, let us know!
#stationathletics #movementmindset  #Community #dedication  #podcaster #personaltraining  #applepodcast #spotify #youtube #goalsetting #podcast #interview",,198,https://instagram.fhan4-1.fna.fbcdn.net/v/t51.2885-15/545336688_4528118407444325_6153329588071881132_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fhan4-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFU28Rgw6QJETmKu4_haP1wPnDUbalx38iALAask9blnDyEoRywNYMGeMYq07I2COc&_nc_ohc=a8EBQ5iJ2jYQ7kNvwHQ5K5s&_nc_gid=mkFwaYg-8ivOQqn6sDDMpg&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfcoQIsizutGWprZ2R8hy966gZqdGF5iA28DZfOPSxLmhw&oe=68EEE44B&_nc_sid=d885a2,,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/Cp-4Rotoy0X,fitness,health_fitness_dieting_tips,Health Fitness & Dieting Tips,"Amazing Efforts 

1. Exercise Daily for at least an hour. You do not have to kill yourself from running, jogging, etc., but you should have some sort of moderate physical activity in your everyday life.

 2. Eat the Right Foods and Portion Each Meal
No matter how bad your stomach is telling you to go for candy over healthy food, try to stay away from sweets.

 3. Keep Track of Calories and Food Intake Per Day
Keeping track of how many calories you eat in a day will be helpful in planning out your physical exercising.

4. Be Sure to Get Sleep
Even though most of us have eight-hour jobs during the day or night, it is crucial to get enough sleep to recharge the body's batteries.

 5. Stay Motivated
An important key to being in shape is to set goals and keep a positive mindset. If you stay positive, you will be able to push yourself to get that fit body you've always wanted.",,503,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/491457336_1618287665529635_1526012860500568189_n.jpg?stp=c0.420.1080.1080a_dst-jpg_e35_s640x640_sh0.08_tt6&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEuwE1ARckT5NgXgJ4ZEJV08wweTwruU-L4Ij2RyJom1ABuaW6dSGPI9-lSgQRmpnU&_nc_ohc=6eQgDoeT1dkQ7kNvwEqiGcE&_nc_gid=eDf_h5T6mOkF1PbUU0KYmA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfepUAsjyGHXR4DxkMlJqOEu0blMwQbfaXkSjwucQdsHVw&oe=68EECFBA&_nc_sid=d885a2,United States of America,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DPUh7VMkXxi,fitness,totalfitnesssc,TOTALFITNESSSC,Soaking up this cooler weather #fyp #gymlife #nodaysoff💪,,89,https://instagram.fuio32-1.fna.fbcdn.net/v/t51.2885-15/559273946_2311479309277385_843592109789368656_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fuio32-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QF_41ESxZgsal4ps5Dd5uUTwoH7ewxXLbb0SKwc3r0EoR9-Cu9nyAidedXh77vuB_c&_nc_ohc=aFY9nU6wFzcQ7kNvwFqs17T&_nc_gid=3Q8sHp1HyLYVLmQDbfYdCw&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AffzthzUCFH73TWnTLkAREB5oI4oe1Bgxa1Gf3kL_Psd4w&oe=68EEBE6C&_nc_sid=d885a2,,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DPjnM28EWM9,fitness,whitnlove,WHIT,"I used to think by the time I was 36 I’d only be able to take neighborhood walks and call it a day. Which I do every once in a while but I kinda believed that’s all my body would be able to do when I was young and dumb and everyone over 30 seems sooooo old 

But I feel stronger now than I have in a while.
I found a gym I love finally. Nash is way behind in the health space but it’s getting better! 
8am, 4–6 days a week: conditioning, lifting, Pilates, walking, hiking… whatever gets me moving. And an added bonus, I’m way more productive when I start my mornings this way.

I used to chase skinny, and soft. Because it wasn’t “cool” for girls to have muscle back then but I love my strength now. Almost as much as I love carbs 🙃 

#fitness #workout #health #feminine #urge",,6135,https://instagram.fbgw43-1.fna.fbcdn.net/v/t51.2885-15/560379893_1295559971818354_2085816681540990454_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fbgw43-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QF7-J17thyeMBqOUXqa4cyXZDK0MgcGdBMgRobHyDgKRVroMpVWGrfNfz7Bjw1Lq_8&_nc_ohc=l_Y63TQnOOgQ7kNvwE8P_5H&_nc_gid=UTeSlfFq8vQHpZiNUPe16A&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Aff9q39ZDmcFG-iHT6_fTy7tkHfi4vUi6FeuGxC9ADdsTA&oe=68EEB969&_nc_sid=d885a2,"Nashville, Tennessee",,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/DPA0mQoCGpv,fitness,fitpower_path,Fitness Lover,"Just started my fitness journey back in March and have become addicted to it. I have completely fallen in love. It has been life changing. I am sharing the transformation I’ve made so far, and hoping you can see the results! Any feedback will be appreciated.",,32083,https://scontent-waw2-2.cdninstagram.com/v/t51.2885-15/553376773_1447159556398693_438749445914637262_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGdKIZtc7fS6PrIMLc6QIHMMWV29i4i2pocgxkzOlwd9_VcTGmsxfEHml9ugLRqDx4&_nc_ohc=AzhdaF8cU0AQ7kNvwH1prwW&_nc_gid=j96ixf3CNicbwzBvg81_Rg&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfePEDGjCeWWEuoiVDLYE2J-GQjcDGcukial3QrhnvMzHQ&oe=68EEC607&_nc_sid=d885a2,United States America,,,2025-10-10T12:06:36.069Z,2025-10-10T12:07:04.347Z,hydrated
https://www.instagram.com/reel/C85Ui8fSPrn,nike fitness,ray.raymundo,Ray Raymundo,"Fitness has saved my life 🤍 This 30-second Nike spec ad perfectly captures my journey of falling and getting back up, no matter what life throws at me. After 12 years of training, I’ve learned to never give up, and that’s why I always return stronger to grow.

It’s a new month, and I just want to encourage everyone and let YOU know that I see your fitness/health stories and posts about your journeys! Keep going, I am cheering for you!!! 🫶🏽

A huge shout-out to AJ for this dope concept, as well as Gary for being a phenomenal AC/Gaffer 🙏🏽

@shotbyajstarzak Director/DP/Steadicam 
@garyjayjr 1st AC/Gaffer 

(This ad is only spec and we had no affiliation with Nike)",,1388,https://instagram.fcrk1-2.fna.fbcdn.net/v/t51.2885-15/501900544_1703803450242610_3310603734151504044_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640_tt6&_nc_ht=instagram.fcrk1-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFvjuBNscLzmAafPQh7Kr8ssiA0QLLk4wK9qi7nR-sNh3xaD7I9etVeGylhY3s714w&_nc_ohc=3rtAjb6Ct2wQ7kNvwHY2kEH&_nc_gid=sHnY0smxvQVj6Q3LQvrm8Q&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfehdCaj7YxC4W2hM8oA-3uuc7dQTwgeVywplnoYJZId-A&oe=68EEE46B&_nc_sid=d885a2,,,,2025-10-10T12:07:47.894Z,2025-10-10T12:08:36.233Z,transcript_fetched
https://www.instagram.com/reel/Cp0_3fJp78K,nike fitness,travelwithbreezyy,Bri Maloney | Boston + New England Travel,"INTRODUCING…the new @nike ZENVY Leggings! 😍⬇️

Getting to work with the @niketraining team and @dickssportinggoods team for the Nike #FeelYourAll Campaign was an incredible experience 🥹🫶

Getting asked to represent @nikewomen alongside these other beautiful women was such an honor!

It was a perfect morning filming content for their campaign while working on our own self care!💕

⭐️We took a Yoga Class with Nike’s Master Yoga Teacher @xoshflows (you can find her now on Netflix😜)

⭐️Then we did a guided Sound Bath Mediation led by @haumnashville (she has her own studio in Franklin, TN you need to check it out😍)

⭐️ && fueled our bodies with some @cleanjuiceturkeycreek (the most yummy avocado toast and açaí bowls🍌🥑) 

Now it’s your turn to try the leggings!
What’s your favorite form of physical activity?! 
I’ve been strength training for 6 years💪🏽🏋🏼‍♀️
.
.
.

Nike, Nike Women, Zenvy Leggings, Nike Leggings, Fitness Inspiration, Workout Inspo, Dick’s Sporting Goods, Fitness Girl, Workout Motivation, Women Empowerment 
#nikewomens #niketraining #niketrainingclub #dickssportinggoods #womenathletes #nikeleggings #fitnesscommunity #fitnessgram","is calling me. This ain't no real. No way it was our last night. We did everything so 
I can't remember everything we said",2489,https://instagram.fbom50-1.fna.fbcdn.net/v/t51.2885-15/498162696_2661654370693373_9009557757477361570_n.jpg?stp=c0.499.1284.1284a_dst-jpg_e35_s640x640_sh0.08_tt6&_nc_ht=instagram.fbom50-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QE8cc9HLpHTU8-fS32iKDVv2qL62ix_3znQ0i-wpU6bMZzd0xFvZzYvYUls0JR__4I&_nc_ohc=TlZ3EPg0RwIQ7kNvwHVBTQd&_nc_gid=FwWfsEWefA3EB554TYT5Zw&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Afcd0xhnZEl_k7ZTrsfFa9_b9i8x1lxqz9HxnER1xpQNzA&oe=68EEB0A4&_nc_sid=d885a2,"Knoxville, Tennessee",,,2025-10-10T12:07:47.894Z,2025-10-10T12:08:36.233Z,transcript_fetched
https://www.instagram.com/reel/DPCpaD-EvZp,nike fitness,paidcastingsworld,Paidcastings Global Casting Network,Tag (@) Friends in The Comments Below,,325,https://instagram.fanu1-1.fna.fbcdn.net/v/t51.2885-15/554386404_770902999085013_3194381735282793549_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fanu1-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QHZTbVTB9PYWmHNOpj8P3FHinKAzowBZZ7OEwU_g0WZnJynPiJebbmrA1M3lLtsTTqGCvoDzGPwsLPEqexy2tbM&_nc_ohc=pTS01XoWjqgQ7kNvwE-bQdO&_nc_gid=7k_b9bRKoGbKE9cYI1LCUA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfdGXGQpLSOI25oli6jtySZ6Q3lUY4edU3riHpz0g8LkWQ&oe=68EED5BF&_nc_sid=d885a2,,,,2025-10-10T12:07:47.894Z,2025-10-10T12:08:36.233Z,transcript_fetched
https://www.instagram.com/reel/DPW6akxjmue,nike fitness,jensencolebutler,Jensen Butler,Grateful. 9 days out. #ChicagoMarathon,"(Upbeat electronic music with a female vocal sample)
Ma ma ma ma che bella
Ma ma ma ma che bella
(Music continues with occasional ""gar gar"")
Ma ma ma - makes my body dance for you.",3119,https://instagram.fkno6-1.fna.fbcdn.net/v/t51.2885-15/559156964_1307041927729775_2589882211063489869_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fkno6-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QGdW6ONFZireJXtPDtjMDcqzX59P2dBuV5uvTYVopCyrS5z61wMBFPhEHj0kHvul0w&_nc_ohc=sNfyRBHKAIAQ7kNvwEwX5ne&_nc_gid=WoORKdK7E9RgTOqzuVcaow&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Afc_62oKy22DCBKavjWxAhI_MPJxU8IUvnRSBiyjq5A1Rw&oe=68EEDA5A&_nc_sid=d885a2,Denver,,,2025-10-10T12:07:47.894Z,2025-10-10T12:08:36.233Z,transcript_fetched
